Sheet Name,Employee Code,Name,Month,Day,Value
June 2022,Atq -376,Dominique Benjamin,June,18,WO
May 2022,Atq -376,Dominique Benjamin,May,18,P
Apr 2022,Atq -382,Gustavo Ritter,April,18,WFH
June 2022,Atq -382,Gustavo Ritter,June,18,WO
May 2022,Atq -382,Gustavo Ritter,May,18,WFH
Apr 2022,Atq -385,Finnegan Gilbert,April,18,P
Apr 2022,Atq -385,Jase Ingram,April,18,P
June 2022,Atq -385,Alyson Huber,June,18,WO
June 2022,Atq -385,Jase Ingram,June,18,WO
May 2022,Atq -385,Finnegan Gilbert,May,18,P
May 2022,Atq -385,Jase Ingram,May,18,P
Apr 2022,Atq -387,Konner Henson,April,18,P
May 2022,Atq -387,Konner Henson,May,18,LWP
June 2022,Atq -389,Julien Hamilton,June,18,WO
Apr 2022,Atq -393,Emma Freeman,April,18,P
June 2022,Atq -393,Emma Freeman,June,18,WO
May 2022,Atq -393,Emma Freeman,May,18,P
Apr 2022,Atq -396,Karma Reeves,April,18,P
Apr 2022,Atq -396,Joel Cruz,April,18,WFH
June 2022,Atq -396,Joel Cruz,June,18,WO
June 2022,Atq -396,Karma Reeves,June,18,WO
May 2022,Atq -396,Joel Cruz,May,18,P
May 2022,Atq -396,Karma Reeves,May,18,P
Apr 2022,Atq -397,Grace Stone,April,18,P
June 2022,Atq -397,Grace Stone,June,18,WO
May 2022,Atq -397,Grace Stone,May,18,P
Apr 2022,Atq -398,Bo Cordova,April,18,P
Apr 2022,Atq -398,Salvatore Hendrix,April,18,P
June 2022,Atq -398,Bo Cordova,June,18,WO
May 2022,Atq -398,Bo Cordova,May,18,P
May 2022,Atq -398,Salvatore Hendrix,May,18,WFH
Apr 2022,Atq -400,Chad Macias,April,18,P
May 2022,Atq -400,Chad Macias,May,18,WFH
June 2022,Atq -401,Piper Carroll,June,18,WO
Apr 2022,Atq -403,Will Mahoney,April,18,P
June 2022,Atq -403,Will Mahoney,June,18,WO
May 2022,Atq -403,Will Mahoney,May,18,P
Apr 2022,Atq -404,Ana Little,April,18,P
June 2022,Atq -404,Ana Little,June,18,WO
May 2022,Atq -404,Ana Little,May,18,P
Apr 2022,Atq -405,Chris Frye,April,18,P
Apr 2022,Atq -405,Sofia Solis,April,18,P
June 2022,Atq -405,Chris Frye,June,18,WO
June 2022,Atq -405,Sofia Solis,June,18,WO
May 2022,Atq -405,Sofia Solis,May,18,HPL
May 2022,Atq -405,Chris Frye,May,18,P
Apr 2022,Atq -406,Thanos Thakur,April,18,P
June 2022,Atq -406,Thanos Thakur,June,18,WO
May 2022,Atq -406,Thanos Thakur,May,18,P
Apr 2022,Atq -408,Nick Orozco,April,18,P
June 2022,Atq -408,Nick Orozco,June,18,WO
May 2022,Atq -408,Nick Orozco,May,18,P
Apr 2022,Atq -411,Nevaeh Waller,April,18,P
June 2022,Atq -411,Nevaeh Waller,June,18,WO
June 2022,Atq -411,Samuel Murray,June,18,WO
May 2022,Atq -411,Nevaeh Waller,May,18,P
May 2022,Atq -411,Samuel Murray,May,18,P
Apr 2022,Atq -412,Tucker Austin,April,18,P
June 2022,Atq -412,Tucker Austin,June,18,WO
May 2022,Atq -412,Tucker Austin,May,18,P
Apr 2022,Atq -414,Titus Andersen,April,18,P
June 2022,Atq -414,Mckayla Miles,June,18,WO
June 2022,Atq -414,Titus Andersen,June,18,WO
May 2022,Atq -414,Titus Andersen,May,18,P
Apr 2022,Atq -418,Hillary Kirk,April,18,P
Apr 2022,Atq -418,Marquis Wyatt,April,18,P
June 2022,Atq -418,Hillary Kirk,June,18,WO
June 2022,Atq -418,Marquis Wyatt,June,18,WO
May 2022,Atq -418,Hillary Kirk,May,18,P
May 2022,Atq -418,Marquis Wyatt,May,18,P
Apr 2022,Atq -419,Faith Hamilton,April,18,P
Apr 2022,Atq -419,Kaylah Schultz,April,18,P
June 2022,Atq -419,Faith Hamilton,June,18,WO
June 2022,Atq -419,Kaylah Schultz,June,18,WO
May 2022,Atq -419,Faith Hamilton,May,18,P
May 2022,Atq -419,Kaylah Schultz,May,18,PL
Apr 2022,Atq -421,Rylee Mullins,April,18,P
June 2022,Atq -421,Rylee Mullins,June,18,WO
May 2022,Atq -421,Rylee Mullins,May,18,PL
Apr 2022,Atq -423,Rodrigo Price,April,18,P
June 2022,Atq -423,Rodrigo Price,June,18,WO
May 2022,Atq -423,Rodrigo Price,May,18,WFH
Apr 2022,Atq -428,Ciara Allison,April,18,P
Apr 2022,Atq -430,Maximus Mckenzie,April,18,WFH
May 2022,Atq -430,Maximus Mckenzie,May,18,WFH
Apr 2022,Atq -432,Ryann Guerrero,April,18,P
June 2022,Atq -432,Ryann Guerrero,June,18,WO
May 2022,Atq -432,Ryann Guerrero,May,18,P
Apr 2022,Atq -433,Jayce Fuentes,April,18,P
June 2022,Atq -433,Jayce Fuentes,June,18,WO
May 2022,Atq -433,Jayce Fuentes,May,18,P
Apr 2022,Atq -435,Dean Mclaughlin,April,18,P
May 2022,Atq -435,Dean Mclaughlin,May,18,LWP
Apr 2022,Atq -436,Phoenix Brady,April,18,PL
June 2022,Atq -436,Phoenix Brady,June,18,WO
May 2022,Atq -436,Phoenix Brady,May,18,P
Apr 2022,Atq -437,Dallas Weeks,April,18,P
June 2022,Atq -437,Dallas Weeks,June,18,WO
May 2022,Atq -437,Dallas Weeks,May,18,P
Apr 2022,Atq -438,Mekhi Singleton,April,18,P
Apr 2022,Atq -438,Miles Fields,April,18,P
June 2022,Atq -438,Mekhi Singleton,June,18,WO
June 2022,Atq -438,Miles Fields,June,18,WO
May 2022,Atq -438,Mekhi Singleton,May,18,P
May 2022,Atq -438,Miles Fields,May,18,P
Apr 2022,Atq -440,Mckayla Parker,April,18,P
June 2022,Atq -440,Mckayla Parker,June,18,WO
May 2022,Atq -440,Mckayla Parker,May,18,P
Apr 2022,Atq -441,Loki Lal,April,18,P
June 2022,Atq -441,Loki Lal,June,18,WO
May 2022,Atq -441,Loki Lal,May,18,P
Apr 2022,Atq -443,Lyric Bartlett,April,18,P
Apr 2022,Atq -443,Andrew Cummings,April,18,WFH
June 2022,Atq -443,Lyric Bartlett,June,18,WO
May 2022,Atq -443,Lyric Bartlett,May,18,P
Apr 2022,Atq -446,April Ayers,April,18,P
June 2022,Atq -446,April Ayers,June,18,WO
May 2022,Atq -446,April Ayers,May,18,SL
June 2022,Atq -448,Athena Rios,June,18,WO
May 2022,Atq -448,Athena Rios,May,18,P
Apr 2022,Atq -450,Miya Hampton,April,18,P
June 2022,Atq -450,Miya Hampton,June,18,WO
May 2022,Atq -450,Miya Hampton,May,18,P
Apr 2022,Atq -452,Ayanna Atkins,April,18,P
June 2022,Atq -452,Ayanna Atkins,June,18,WO
June 2022,Atq -452,Jaime Ritter,June,18,WO
May 2022,Atq -452,Ayanna Atkins,May,18,P
Apr 2022,Atq -453,Nehemiah Diaz,April,18,P
June 2022,Atq -453,Nehemiah Diaz,June,18,WO
May 2022,Atq -453,Nehemiah Diaz,May,18,P
Apr 2022,Atq -455,Caylee Meadows,April,18,P
June 2022,Atq -455,Aditya Walls,June,18,WO
May 2022,Atq -455,Aditya Walls,May,18,P
Apr 2022,Atq -456,Adriel Pace,April,18,P
June 2022,Atq -456,Adriel Pace,June,18,WO
May 2022,Atq -456,Adriel Pace,May,18,P
Apr 2022,Atq -458,Jessie Carrillo,April,18,P
June 2022,Atq -458,Jessie Carrillo,June,18,WO
May 2022,Atq -458,Jessie Carrillo,May,18,WFH
Apr 2022,Atq -459,Iris Woodard,April,18,P
June 2022,Atq -459,Iris Woodard,June,18,WO
June 2022,Atq -459,Leslie Navarro,June,18,WO
May 2022,Atq -459,Iris Woodard,May,18,P
Apr 2022,Atq -461,Josh Sharp,April,18,P
June 2022,Atq -461,Josh Sharp,June,18,WO
May 2022,Atq -461,Josh Sharp,May,18,P
Apr 2022,Atq -462,Jarvis Singh,April,18,P
June 2022,Atq -462,Jarvis Singh,June,18,WO
May 2022,Atq -462,Jarvis Singh,May,18,P
Apr 2022,Atq -467,Cason David,April,18,P
Apr 2022,Atq -467,Esperanza Irwin,April,18,P
June 2022,Atq -467,Cason David,June,18,WO
June 2022,Atq -467,Esperanza Irwin,June,18,WO
May 2022,Atq -467,Cason David,May,18,P
May 2022,Atq -467,Esperanza Irwin,May,18,P
Apr 2022,Atq -468,Xiomara Ruiz,April,18,P
June 2022,Atq -468,Xiomara Ruiz,June,18,WO
May 2022,Atq -468,Xiomara Ruiz,May,18,P
Apr 2022,Atq -470,Jovani Pope,April,18,P
June 2022,Atq -470,Jovani Pope,June,18,WO
May 2022,Atq -470,Jovani Pope,May,18,P
Apr 2022,Atq -472,Cristofer Bernard,April,18,P
June 2022,Atq -472,Cristofer Bernard,June,18,WO
June 2022,Atq -472,Quincy Mendez,June,18,WO
May 2022,Atq -472,Cristofer Bernard,May,18,P
May 2022,Atq -472,Quincy Mendez,May,18,P
Apr 2022,Atq -475,London Kim,April,18,P
Apr 2022,Atq -475,Rey Novak,April,18,P
June 2022,Atq -475,London Kim,June,18,WO
June 2022,Atq -475,Rey Novak,June,18,WO
May 2022,Atq -475,London Kim,May,18,P
May 2022,Atq -475,Rey Novak,May,18,P
June 2022,Atq -476,Kane Malone,June,18,WO
May 2022,Atq -476,Kane Malone,May,18,P
Apr 2022,Atq -484,Adyson Moyer,April,18,P
Apr 2022,Atq -484,Demarcus Gordon,April,18,P
June 2022,Atq -484,Adyson Moyer,June,18,WO
June 2022,Atq -484,Demarcus Gordon,June,18,WO
May 2022,Atq -484,Adyson Moyer,May,18,P
May 2022,Atq -484,Demarcus Gordon,May,18,P
Apr 2022,Atq -485,Gregory Carr,April,18,LWP
Apr 2022,Atq -331,Jonah Hamilton,April,19,P
May 2022,Atq -331,Jonah Hamilton,May,19,P
Apr 2022,Atq -334,Boston Morse,April,19,P
June 2022,Atq -334,Boston Morse,June,19,WO
June 2022,Atq -334,Charity Singleton,June,19,WO
May 2022,Atq -334,Boston Morse,May,19,P
Apr 2022,Atq -335,Tori Shannon,April,19,P
Apr 2022,Atq -335,Madelynn Gray,April,19,PL
June 2022,Atq -335,Madelynn Gray,June,19,WO
June 2022,Atq -335,Tori Shannon,June,19,WO
May 2022,Atq -335,Madelynn Gray,May,19,P
May 2022,Atq -335,Tori Shannon,May,19,P
Apr 2022,Atq -343,Myla Klein,April,19,P
June 2022,Atq -343,Myla Klein,June,19,WO
May 2022,Atq -343,Myla Klein,May,19,P
Apr 2022,Atq -348,Weston Horton,April,19,P
June 2022,Atq -348,Weston Horton,June,19,WO
June 2022,Atq -348,Zaiden Wheeler,June,19,WO
May 2022,Atq -348,Weston Horton,May,19,P
Apr 2022,Atq -349,Trystan Ortega,April,19,P
June 2022,Atq -349,Trystan Ortega,June,19,WO
May 2022,Atq -349,Trystan Ortega,May,19,P
June 2022,Atq -350,Alexander Davenport,June,19,WO
June 2022,Atq -361,Makai Hardy,June,19,WO
June 2022,Atq -362,Kiana Mcmillan,June,19,WO
May 2022,Atq -362,Kiana Mcmillan,May,19,P
June 2022,Atq -364,Keaton Nixon,June,19,WO
May 2022,Atq -364,Keaton Nixon,May,19,P
Apr 2022,Atq -366,Peter Pandey,April,19,P
June 2022,Atq -366,Peter Pandey,June,19,WO
May 2022,Atq -366,Peter Pandey,May,19,P
Apr 2022,Atq -367,Briley Orr,April,19,P
June 2022,Atq -367,Briley Orr,June,19,WO
May 2022,Atq -367,Briley Orr,May,19,P
Apr 2022,Atq -368,Macie Callahan,April,19,P
June 2022,Atq -368,Macie Callahan,June,19,WO
May 2022,Atq -368,Macie Callahan,May,19,P
Apr 2022,Atq -369,Greta Horton,April,19,P
Apr 2022,Atq -370,Ella Roth,April,19,SL
June 2022,Atq -370,Ella Roth,June,19,WO
May 2022,Atq -370,Ella Roth,May,19,WFH
June 2022,Atq -371,Kayleigh Kennedy,June,19,WO
Apr 2022,Atq -372,Miley Combs,April,19,P
June 2022,Atq -372,Miley Combs,June,19,WO
May 2022,Atq -372,Miley Combs,May,19,P
Apr 2022,Atq -373,Isiah Small,April,19,P
June 2022,Atq -373,Isiah Small,June,19,WO
May 2022,Atq -373,Isiah Small,May,19,P
Apr 2022,Atq -374,Kaley Fitzpatrick,April,19,P
June 2022,Atq -374,Kaley Fitzpatrick,June,19,WO
May 2022,Atq -374,Kaley Fitzpatrick,May,19,P
Apr 2022,Atq -375,Hailee Fitzpatrick,April,19,P
Apr 2022,Atq -375,Kenley Marsh,April,19,P
June 2022,Atq -375,Hailee Fitzpatrick,June,19,WO
June 2022,Atq -375,Kenley Marsh,June,19,WO
May 2022,Atq -375,Hailee Fitzpatrick,May,19,P
May 2022,Atq -375,Kenley Marsh,May,19,WFH
Apr 2022,Atq -376,Dominique Benjamin,April,19,P
June 2022,Atq -376,Dominique Benjamin,June,19,WO
May 2022,Atq -376,Dominique Benjamin,May,19,P
Apr 2022,Atq -382,Gustavo Ritter,April,19,WFH
June 2022,Atq -382,Gustavo Ritter,June,19,WO
May 2022,Atq -382,Gustavo Ritter,May,19,WFH
Apr 2022,Atq -385,Finnegan Gilbert,April,19,P
Apr 2022,Atq -385,Jase Ingram,April,19,P
June 2022,Atq -385,Alyson Huber,June,19,WO
June 2022,Atq -385,Jase Ingram,June,19,WO
May 2022,Atq -385,Finnegan Gilbert,May,19,P
May 2022,Atq -385,Jase Ingram,May,19,P
Apr 2022,Atq -387,Konner Henson,April,19,P
May 2022,Atq -387,Konner Henson,May,19,LWP
June 2022,Atq -389,Julien Hamilton,June,19,WO
Apr 2022,Atq -393,Emma Freeman,April,19,P
June 2022,Atq -393,Emma Freeman,June,19,WO
May 2022,Atq -393,Emma Freeman,May,19,P
Apr 2022,Atq -396,Karma Reeves,April,19,P
Apr 2022,Atq -396,Joel Cruz,April,19,WFH
June 2022,Atq -396,Joel Cruz,June,19,WO
June 2022,Atq -396,Karma Reeves,June,19,WO
May 2022,Atq -396,Joel Cruz,May,19,P
May 2022,Atq -396,Karma Reeves,May,19,P
Apr 2022,Atq -397,Grace Stone,April,19,P
June 2022,Atq -397,Grace Stone,June,19,WO
May 2022,Atq -397,Grace Stone,May,19,P
Apr 2022,Atq -398,Bo Cordova,April,19,P
Apr 2022,Atq -398,Salvatore Hendrix,April,19,P
June 2022,Atq -398,Bo Cordova,June,19,WO
May 2022,Atq -398,Bo Cordova,May,19,P
May 2022,Atq -398,Salvatore Hendrix,May,19,WFH
Apr 2022,Atq -400,Chad Macias,April,19,WFH
May 2022,Atq -400,Chad Macias,May,19,WFH
June 2022,Atq -401,Piper Carroll,June,19,WO
Apr 2022,Atq -403,Will Mahoney,April,19,P
June 2022,Atq -403,Will Mahoney,June,19,WO
May 2022,Atq -403,Will Mahoney,May,19,P
Apr 2022,Atq -404,Ana Little,April,19,P
June 2022,Atq -404,Ana Little,June,19,WO
May 2022,Atq -404,Ana Little,May,19,P
Apr 2022,Atq -405,Chris Frye,April,19,P
Apr 2022,Atq -405,Sofia Solis,April,19,P
June 2022,Atq -405,Chris Frye,June,19,WO
June 2022,Atq -405,Sofia Solis,June,19,WO
May 2022,Atq -405,Sofia Solis,May,19,P
May 2022,Atq -405,Chris Frye,May,19,WFH
Apr 2022,Atq -406,Thanos Thakur,April,19,P
June 2022,Atq -406,Thanos Thakur,June,19,WO
May 2022,Atq -406,Thanos Thakur,May,19,P
Apr 2022,Atq -408,Nick Orozco,April,19,P
June 2022,Atq -408,Nick Orozco,June,19,WO
May 2022,Atq -408,Nick Orozco,May,19,P
Apr 2022,Atq -411,Nevaeh Waller,April,19,P
June 2022,Atq -411,Nevaeh Waller,June,19,WO
June 2022,Atq -411,Samuel Murray,June,19,WO
May 2022,Atq -411,Nevaeh Waller,May,19,P
May 2022,Atq -411,Samuel Murray,May,19,P
Apr 2022,Atq -412,Tucker Austin,April,19,P
June 2022,Atq -412,Tucker Austin,June,19,WO
May 2022,Atq -412,Tucker Austin,May,19,P
Apr 2022,Atq -414,Titus Andersen,April,19,P
June 2022,Atq -414,Mckayla Miles,June,19,WO
June 2022,Atq -414,Titus Andersen,June,19,WO
May 2022,Atq -414,Titus Andersen,May,19,P
Apr 2022,Atq -418,Hillary Kirk,April,19,P
Apr 2022,Atq -418,Marquis Wyatt,April,19,P
June 2022,Atq -418,Hillary Kirk,June,19,WO
June 2022,Atq -418,Marquis Wyatt,June,19,WO
May 2022,Atq -418,Hillary Kirk,May,19,P
May 2022,Atq -418,Marquis Wyatt,May,19,P
Apr 2022,Atq -419,Faith Hamilton,April,19,P
Apr 2022,Atq -419,Kaylah Schultz,April,19,P
June 2022,Atq -419,Faith Hamilton,June,19,WO
June 2022,Atq -419,Kaylah Schultz,June,19,WO
May 2022,Atq -419,Faith Hamilton,May,19,P
May 2022,Atq -419,Kaylah Schultz,May,19,PL
Apr 2022,Atq -421,Rylee Mullins,April,19,P
June 2022,Atq -421,Rylee Mullins,June,19,WO
May 2022,Atq -421,Rylee Mullins,May,19,PL
Apr 2022,Atq -423,Rodrigo Price,April,19,P
June 2022,Atq -423,Rodrigo Price,June,19,WO
May 2022,Atq -423,Rodrigo Price,May,19,WFH
Apr 2022,Atq -428,Ciara Allison,April,19,P
Apr 2022,Atq -430,Maximus Mckenzie,April,19,WFH
May 2022,Atq -430,Maximus Mckenzie,May,19,WFH
Apr 2022,Atq -432,Ryann Guerrero,April,19,P
June 2022,Atq -432,Ryann Guerrero,June,19,WO
May 2022,Atq -432,Ryann Guerrero,May,19,P
Apr 2022,Atq -433,Jayce Fuentes,April,19,P
June 2022,Atq -433,Jayce Fuentes,June,19,WO
May 2022,Atq -433,Jayce Fuentes,May,19,P
Apr 2022,Atq -435,Dean Mclaughlin,April,19,P
May 2022,Atq -435,Dean Mclaughlin,May,19,P
Apr 2022,Atq -436,Phoenix Brady,April,19,PL
June 2022,Atq -436,Phoenix Brady,June,19,WO
May 2022,Atq -436,Phoenix Brady,May,19,P
Apr 2022,Atq -437,Dallas Weeks,April,19,P
June 2022,Atq -437,Dallas Weeks,June,19,WO
May 2022,Atq -437,Dallas Weeks,May,19,P
Apr 2022,Atq -438,Mekhi Singleton,April,19,P
Apr 2022,Atq -438,Miles Fields,April,19,P
June 2022,Atq -438,Mekhi Singleton,June,19,WO
June 2022,Atq -438,Miles Fields,June,19,WO
May 2022,Atq -438,Miles Fields,May,19,P
May 2022,Atq -438,Mekhi Singleton,May,19,PL
Apr 2022,Atq -440,Mckayla Parker,April,19,P
June 2022,Atq -440,Mckayla Parker,June,19,WO
May 2022,Atq -440,Mckayla Parker,May,19,P
Apr 2022,Atq -441,Loki Lal,April,19,P
June 2022,Atq -441,Loki Lal,June,19,WO
May 2022,Atq -441,Loki Lal,May,19,P
Apr 2022,Atq -443,Lyric Bartlett,April,19,P
Apr 2022,Atq -443,Andrew Cummings,April,19,WFH
June 2022,Atq -443,Lyric Bartlett,June,19,WO
May 2022,Atq -443,Lyric Bartlett,May,19,P
Apr 2022,Atq -446,April Ayers,April,19,P
June 2022,Atq -446,April Ayers,June,19,WO
May 2022,Atq -446,April Ayers,May,19,P
June 2022,Atq -448,Athena Rios,June,19,WO
May 2022,Atq -448,Athena Rios,May,19,P
Apr 2022,Atq -450,Miya Hampton,April,19,PL
June 2022,Atq -450,Miya Hampton,June,19,WO
May 2022,Atq -450,Miya Hampton,May,19,P
Apr 2022,Atq -452,Ayanna Atkins,April,19,P
June 2022,Atq -452,Ayanna Atkins,June,19,WO
June 2022,Atq -452,Jaime Ritter,June,19,WO
May 2022,Atq -452,Ayanna Atkins,May,19,P
Apr 2022,Atq -453,Nehemiah Diaz,April,19,P
June 2022,Atq -453,Nehemiah Diaz,June,19,WO
May 2022,Atq -453,Nehemiah Diaz,May,19,P
Apr 2022,Atq -455,Caylee Meadows,April,19,P
June 2022,Atq -455,Aditya Walls,June,19,WO
May 2022,Atq -455,Aditya Walls,May,19,P
Apr 2022,Atq -456,Adriel Pace,April,19,P
June 2022,Atq -456,Adriel Pace,June,19,WO
May 2022,Atq -456,Adriel Pace,May,19,WFH
Apr 2022,Atq -458,Jessie Carrillo,April,19,P
June 2022,Atq -458,Jessie Carrillo,June,19,WO
May 2022,Atq -458,Jessie Carrillo,May,19,WFH
Apr 2022,Atq -459,Iris Woodard,April,19,P
June 2022,Atq -459,Iris Woodard,June,19,WO
June 2022,Atq -459,Leslie Navarro,June,19,WO
May 2022,Atq -459,Iris Woodard,May,19,P
Apr 2022,Atq -461,Josh Sharp,April,19,P
June 2022,Atq -461,Josh Sharp,June,19,WO
May 2022,Atq -461,Josh Sharp,May,19,P
Apr 2022,Atq -462,Jarvis Singh,April,19,P
June 2022,Atq -462,Jarvis Singh,June,19,WO
May 2022,Atq -462,Jarvis Singh,May,19,P
Apr 2022,Atq -467,Cason David,April,19,P
Apr 2022,Atq -467,Esperanza Irwin,April,19,P
June 2022,Atq -467,Cason David,June,19,WO
June 2022,Atq -467,Esperanza Irwin,June,19,WO
May 2022,Atq -467,Cason David,May,19,P
May 2022,Atq -467,Esperanza Irwin,May,19,P
Apr 2022,Atq -468,Xiomara Ruiz,April,19,P
June 2022,Atq -468,Xiomara Ruiz,June,19,WO
May 2022,Atq -468,Xiomara Ruiz,May,19,PL
Apr 2022,Atq -470,Jovani Pope,April,19,P
June 2022,Atq -470,Jovani Pope,June,19,WO
May 2022,Atq -470,Jovani Pope,May,19,P
Apr 2022,Atq -472,Cristofer Bernard,April,19,P
June 2022,Atq -472,Cristofer Bernard,June,19,WO
June 2022,Atq -472,Quincy Mendez,June,19,WO
May 2022,Atq -472,Cristofer Bernard,May,19,P
May 2022,Atq -472,Quincy Mendez,May,19,P
Apr 2022,Atq -475,London Kim,April,19,P
Apr 2022,Atq -475,Rey Novak,April,19,P
June 2022,Atq -475,London Kim,June,19,WO
June 2022,Atq -475,Rey Novak,June,19,WO
May 2022,Atq -475,London Kim,May,19,P
May 2022,Atq -475,Rey Novak,May,19,P
June 2022,Atq -476,Kane Malone,June,19,WO
May 2022,Atq -476,Kane Malone,May,19,P
Apr 2022,Atq -484,Adyson Moyer,April,19,P
Apr 2022,Atq -484,Demarcus Gordon,April,19,P
June 2022,Atq -484,Adyson Moyer,June,19,WO
June 2022,Atq -484,Demarcus Gordon,June,19,WO
May 2022,Atq -484,Adyson Moyer,May,19,P
May 2022,Atq -484,Demarcus Gordon,May,19,P
Apr 2022,Atq -485,Gregory Carr,April,19,LWP
Apr 2022,Atq -331,Jonah Hamilton,April,20,P
May 2022,Atq -331,Jonah Hamilton,May,20,P
Apr 2022,Atq -334,Boston Morse,April,20,P
May 2022,Atq -334,Boston Morse,May,20,P
Apr 2022,Atq -335,Tori Shannon,April,20,P
Apr 2022,Atq -335,Madelynn Gray,April,20,PL
May 2022,Atq -335,Madelynn Gray,May,20,P
May 2022,Atq -335,Tori Shannon,May,20,P
Apr 2022,Atq -343,Myla Klein,April,20,P
May 2022,Atq -343,Myla Klein,May,20,SL
Apr 2022,Atq -348,Weston Horton,April,20,P
June 2022,Atq -348,Zaiden Wheeler,June,20,WFH
May 2022,Atq -348,Weston Horton,May,20,P
Apr 2022,Atq -349,Trystan Ortega,April,20,ML
May 2022,Atq -349,Trystan Ortega,May,20,P
June 2022,Atq -350,Alexander Davenport,June,20,WFH
June 2022,Atq -361,Makai Hardy,June,20,WFH
May 2022,Atq -362,Kiana Mcmillan,May,20,P
May 2022,Atq -364,Keaton Nixon,May,20,P
Apr 2022,Atq -366,Peter Pandey,April,20,P
May 2022,Atq -366,Peter Pandey,May,20,P
Apr 2022,Atq -367,Briley Orr,April,20,P
May 2022,Atq -367,Briley Orr,May,20,P
Apr 2022,Atq -368,Macie Callahan,April,20,P
May 2022,Atq -368,Macie Callahan,May,20,P
Apr 2022,Atq -369,Greta Horton,April,20,P
Apr 2022,Atq -370,Ella Roth,April,20,P
May 2022,Atq -370,Ella Roth,May,20,WFH
Apr 2022,Atq -372,Miley Combs,April,20,P
June 2022,Atq -372,Miley Combs,June,20,LWP
May 2022,Atq -372,Miley Combs,May,20,P
Apr 2022,Atq -373,Isiah Small,April,20,P
May 2022,Atq -373,Isiah Small,May,20,P
Apr 2022,Atq -374,Kaley Fitzpatrick,April,20,P
June 2022,Atq -374,Kaley Fitzpatrick,June,20,WFH
May 2022,Atq -374,Kaley Fitzpatrick,May,20,P
Apr 2022,Atq -375,Hailee Fitzpatrick,April,20,P
Apr 2022,Atq -375,Kenley Marsh,April,20,P
May 2022,Atq -375,Hailee Fitzpatrick,May,20,P
May 2022,Atq -375,Kenley Marsh,May,20,WFH
Apr 2022,Atq -376,Dominique Benjamin,April,20,P
May 2022,Atq -376,Dominique Benjamin,May,20,P
Apr 2022,Atq -382,Gustavo Ritter,April,20,WFH
June 2022,Atq -382,Gustavo Ritter,June,20,WFH
May 2022,Atq -382,Gustavo Ritter,May,20,WFH
Apr 2022,Atq -385,Finnegan Gilbert,April,20,P
Apr 2022,Atq -385,Jase Ingram,April,20,P
May 2022,Atq -385,Finnegan Gilbert,May,20,P
May 2022,Atq -385,Jase Ingram,May,20,P
Apr 2022,Atq -387,Konner Henson,April,20,P
May 2022,Atq -387,Konner Henson,May,20,LWP
Apr 2022,Atq -393,Emma Freeman,April,20,P
May 2022,Atq -393,Emma Freeman,May,20,P
Apr 2022,Atq -396,Karma Reeves,April,20,P
Apr 2022,Atq -396,Joel Cruz,April,20,WFH
June 2022,Atq -396,Joel Cruz,June,20,PL
May 2022,Atq -396,Joel Cruz,May,20,P
May 2022,Atq -396,Karma Reeves,May,20,P
Apr 2022,Atq -397,Grace Stone,April,20,P
May 2022,Atq -397,Grace Stone,May,20,P
Apr 2022,Atq -398,Bo Cordova,April,20,P
Apr 2022,Atq -398,Salvatore Hendrix,April,20,P
June 2022,Atq -398,Bo Cordova,June,20,WFH
May 2022,Atq -398,Bo Cordova,May,20,P
May 2022,Atq -398,Salvatore Hendrix,May,20,WFH
Apr 2022,Atq -400,Chad Macias,April,20,P
May 2022,Atq -400,Chad Macias,May,20,WFH
Apr 2022,Atq -403,Will Mahoney,April,20,PL
May 2022,Atq -403,Will Mahoney,May,20,P
Apr 2022,Atq -404,Ana Little,April,20,P
May 2022,Atq -404,Ana Little,May,20,P
Apr 2022,Atq -405,Chris Frye,April,20,P
Apr 2022,Atq -405,Sofia Solis,April,20,P
May 2022,Atq -405,Sofia Solis,May,20,P
May 2022,Atq -405,Chris Frye,May,20,WFH
Apr 2022,Atq -406,Thanos Thakur,April,20,P
May 2022,Atq -406,Thanos Thakur,May,20,P
Apr 2022,Atq -408,Nick Orozco,April,20,P
May 2022,Atq -408,Nick Orozco,May,20,P
Apr 2022,Atq -411,Nevaeh Waller,April,20,P
May 2022,Atq -411,Nevaeh Waller,May,20,P
May 2022,Atq -411,Samuel Murray,May,20,P
Apr 2022,Atq -412,Tucker Austin,April,20,P
May 2022,Atq -412,Tucker Austin,May,20,P
Apr 2022,Atq -414,Titus Andersen,April,20,P
May 2022,Atq -414,Titus Andersen,May,20,P
Apr 2022,Atq -418,Hillary Kirk,April,20,P
Apr 2022,Atq -418,Marquis Wyatt,April,20,P
May 2022,Atq -418,Hillary Kirk,May,20,P
May 2022,Atq -418,Marquis Wyatt,May,20,P
Apr 2022,Atq -419,Faith Hamilton,April,20,P
Apr 2022,Atq -419,Kaylah Schultz,April,20,P
May 2022,Atq -419,Faith Hamilton,May,20,P
May 2022,Atq -419,Kaylah Schultz,May,20,PL
Apr 2022,Atq -421,Rylee Mullins,April,20,P
